DATE,TIME,SITE,DATA ID,Barometer (mmHg),pH,pH (mV),ORP (mV),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (¡F),Sigma-T (s t),Sigma (s),ODO (% Sat),ODO (mg/L),ODO (% LocalB),Turbidty (FNU),TSS (mg/L)
9/21/17,3:07:00 PM,<None>,,760.5,7.6,-34.6,78,1239.6,1480.8,0.75,1501.1,963,61.6,-0.6,-0.6,87.3,8.49,87.2,0.24,0
9/21/17,3:07:30 PM,<None>,,760.6,7.59,-34.4,76.6,1239.9,1481.2,0.75,1501.4,963,61.6,-0.6,-0.6,87.2,8.48,87.1,47.96,0
9/21/17,3:08:00 PM,<None>,,760.6,7.59,-34.3,75.7,1242.6,1483.9,0.75,1504.1,965,61.7,-0.6,-0.6,87.2,8.49,87.2,8.51,0
9/21/17,3:08:30 PM,<None>,,760.5,7.45,-26,74.5,32.4,38.6,0.02,39.2,25,61.8,-1.1,-1.1,96.7,9.43,96.6,25.2,0
9/21/17,3:09:00 PM,<None>,,760.6,7.55,-31.8,76.8,15.9,18.9,0.01,19.2,12,61.9,-1.1,-1.1,99.8,9.72,99.7,22.47,0
9/21/17,3:09:30 PM,<None>,,760.5,7.79,-45.7,78.8,1500.1,1770.1,0.9,1793.1,1151,62.6,-0.5,-0.5,95.8,9.22,95.8,4.68,0
9/21/17,3:10:00 PM,<None>,,760.6,7.85,-49.2,73.3,1505.4,1769.9,0.9,1792.6,1150,62.9,-0.6,-0.6,93.7,8.97,93.6,1.69,0
9/21/17,3:10:30 PM,<None>,,760.6,7.87,-50.4,70.5,1505.2,1767.9,0.9,1790.4,1149,63,-0.6,-0.6,93.1,8.91,93,1.17,0
9/21/17,3:11:00 PM,<None>,,760.6,7.87,-50.7,68.7,1504.1,1766.3,0.9,1788.8,1148,63,-0.6,-0.6,93,8.9,92.9,0.87,0
9/21/17,3:11:30 PM,<None>,,760.6,7.88,-51,66.9,1504.3,1766.2,0.9,1788.7,1148,63,-0.6,-0.6,92.9,8.89,92.9,1.39,0
9/21/17,3:12:00 PM,<None>,,760.5,7.62,-35.8,67.3,23.4,27.5,0.01,27.8,18,63,-1.2,-1.2,95.6,9.21,95.6,15.79,0
9/21/17,3:12:30 PM,<None>,,760.4,8.1,-63.7,63.2,388.7,456.9,0.22,462.8,297,62.9,-1.1,-1.1,99,9.52,98.9,75.13,0
9/21/17,3:13:00 PM,<None>,,760.4,8.01,-58.5,58.8,381.7,449.2,0.22,454.9,292,62.8,-1.1,-1.1,93.6,9.01,93.5,4.57,0
9/21/17,3:13:30 PM,<None>,,760.4,7.98,-56.8,60.6,379.4,446.5,0.22,452.2,290,62.8,-1.1,-1.1,92.7,8.92,92.7,1.04,0
9/21/17,3:14:00 PM,<None>,,760.4,7.97,-56.3,62.7,378.8,445.8,0.22,451.5,290,62.8,-1.1,-1.1,92.5,8.91,92.5,0.84,0
9/21/17,3:14:30 PM,<None>,,760.4,7.96,-55.9,64.4,376.1,442.7,0.21,448.4,288,62.8,-1.1,-1.1,92.4,8.9,92.4,0.93,0
9/21/17,3:15:00 PM,<None>,,760.4,7.96,-55.5,66,373.7,439.8,0.21,445.4,286,62.8,-1.1,-1.1,92.3,8.89,92.3,1.93,0
9/21/17,3:15:30 PM,<None>,,760.4,7.95,-55.3,67.4,372.5,438.4,0.21,444.1,285,62.8,-1.1,-1.1,92.2,8.88,92.2,1.35,0
9/21/17,3:16:00 PM,<None>,,760.4,7.93,-54.2,71.9,6.5,7.6,0,7.7,5,62.9,-1.3,-1.3,97.5,9.39,97.4,15.57,0
9/21/17,3:16:30 PM,<None>,,760.4,7.82,-47.5,74.9,3.9,4.6,0,4.7,3,63,-1.3,-1.3,99.4,9.57,99.4,12.48,0
9/21/17,3:17:00 PM,<None>,,760.4,7.95,-54.9,71.2,360.5,422.2,0.2,427.5,274,63.2,-1.1,-1.1,95.7,9.18,95.7,20.91,0
9/21/17,3:17:30 PM,<None>,,760.4,7.97,-56,69.4,360.4,422,0.2,427.3,274,63.2,-1.1,-1.1,94.8,9.09,94.8,21.85,0
9/21/17,3:18:00 PM,<None>,,760.4,7.97,-56.3,70,360.6,422,0.2,427.3,274,63.3,-1.1,-1.1,94.8,9.08,94.8,27.19,0
9/21/17,3:18:30 PM,<None>,,760.4,7.97,-56.5,70,361.6,422.1,0.2,427.3,274,63.5,-1.2,-1.2,99.2,9.48,99.2,16.54,0
9/21/17,3:19:00 PM,<None>,,760.4,7.97,-56.5,70.3,361.6,422.1,0.2,427.3,274,63.5,-1.2,-1.2,99.8,9.54,99.8,11.85,0
9/21/17,3:19:30 PM,<None>,,760.4,7.97,-56.5,71,361.7,422.1,0.2,427.4,274,63.5,-1.2,-1.2,100,9.56,100,10.42,0
9/21/17,3:20:00 PM,<None>,,760.4,7.97,-56.5,71.7,361.8,422.2,0.2,427.5,274,63.5,-1.2,-1.2,100.2,9.57,100.1,10.69,0
9/21/17,3:20:30 PM,<None>,,760.4,7.97,-56.5,72.4,362,422.3,0.2,427.5,274,63.5,-1.2,-1.2,100.3,9.58,100.2,9.6,0
9/21/17,3:21:00 PM,<None>,,760.4,7.97,-56.5,73.1,362.1,422.2,0.2,427.4,274,63.6,-1.2,-1.2,100.4,9.59,100.4,9.2,0
9/21/17,3:21:30 PM,<None>,,760.4,7.97,-56.5,73.8,362.2,422.2,0.2,427.4,274,63.6,-1.2,-1.2,100.5,9.59,100.5,8.45,0
9/21/17,3:22:00 PM,<None>,,760.4,7.97,-56.5,74.4,362.3,422.2,0.2,427.3,274,63.6,-1.2,-1.2,100.5,9.59,100.5,8.29,0
9/21/17,3:22:30 PM,<None>,,760.4,7.97,-56.5,75,362.5,422.1,0.2,427.3,274,63.7,-1.2,-1.2,100.6,9.59,100.5,7.6,0
9/21/17,3:23:00 PM,<None>,,760.4,7.97,-56.4,75.6,362.6,422,0.2,427.2,274,63.7,-1.2,-1.2,100.6,9.59,100.6,6.96,0
